prompt_id,p_hat,bucket,base,grpo,opd,rlopd,agopd
cc842e0b-93ab-47cc-92d4-e323e97f2355,0.125,.125-.25,False,False,False,False,False
49eeaeed-2716-41b4-8f41-088669c99430,0.0,hard(p=0),False,False,False,False,False
b20a57e5-d254-40e3-bf30-33c6eab5372c,0.875,easy(>.75),True,True,True,True,True
006c0a13-d624-4257-9476-dcfce20950e9,0.0,hard(p=0),False,False,False,False,False
04b149a3-86ee-4c6f-af17-f2d1c460b345,0.25,.25-.5,False,False,True,False,False
25aec937-c4f4-4a30-a1e2-0eb82cc34df4,0.0,hard(p=0),False,False,False,False,False
2dc7a137-51ae-4eca-ad47-8edd7a6f9351,0.0,hard(p=0),False,False,False,False,False
237e82fb-5fff-4bc9-b4de-7d3dd4f6aad3,0.5,.5-.75,False,True,True,True,True
c0ac1f3e-6356-44f5-940f-806580ffb24c,0.625,.5-.75,True,True,True,True,True
182263c3-7897-41fa-826d-56483b0504b0,0.0,hard(p=0),False,False,False,False,False
8ce4afce-bfbe-4437-8217-62a8367b6be7,0.0,hard(p=0),False,False,False,False,False
9ceb352e-0d85-40b8-90d6-bac870c50724,0.0,hard(p=0),True,True,False,True,False
9787c14e-2c0c-4b67-a5c9-6141a63e7eff,0.375,.25-.5,True,False,False,True,False
d6913deb-8b96-46a1-9a03-d418ca8d81c6,0.375,.25-.5,True,True,False,False,True
50c2a116-feee-462e-963d-06720d995121,0.25,.25-.5,True,False,True,False,False
5ae7f8c0-43dc-475d-a8ec-e3a17c01b695,0.5,.5-.75,True,False,True,True,True
4af4c481-055e-486d-b24f-796e5256e17a,0.0,hard(p=0),False,False,False,False,False
4271424c-82a1-428f-928a-802e41e3b25f,0.625,.5-.75,True,False,True,True,False
b7de1c96-9bce-4c71-b3ee-fa1c22aa98e6,0.125,.125-.25,True,True,True,False,True
f22a0547-7c9e-4c61-910d-e8e55b2a2708,0.0,hard(p=0),False,False,False,False,False
5c9c1924-e506-4f7d-9172-dbd9a4444a44,0.0,hard(p=0),False,False,False,True,False
8967b859-0ebd-4600-a4a6-829e01b86de3,0.0,hard(p=0),False,False,False,False,False
a454a7ca-2063-4b28-b7d1-2c7d5b21514c,0.5,.5-.75,False,True,True,True,True
e6512387-fd8e-4e91-ae9f-3ba90d8d1c5b,0.0,hard(p=0),False,False,False,False,False
66cda75e-b15b-4172-9658-6f33a25c8b2a,0.0,hard(p=0),False,False,True,False,False
78582b06-ddcf-4008-ab07-e3ac829e873d,0.875,easy(>.75),False,False,False,True,True
2fe33b1e-3569-46ba-a77a-80d6b8b4f9e5,0.125,.125-.25,False,False,True,False,False
ca4093b6-fde3-4845-afa0-be9d25116c72,0.125,.125-.25,False,True,False,False,False
cf62a9c2-b63a-4fd9-b436-a9bd47de5240,0.25,.25-.5,False,False,True,False,True
18776cc9-a108-4cef-8118-0d2d44a80e1e,0.0,hard(p=0),False,False,False,False,False
b9e0ab47-763f-4324-b3c8-d360584e8fd3,0.0,hard(p=0),False,False,False,False,False
9d51e562-7bfb-4037-a6c6-a8e5d1fb529e,1.0,easy(>.75),True,True,False,True,True
1b30ef91-405e-4582-b0e7-d19469e5ddab,0.75,easy(>.75),True,True,True,False,True
65389e82-975f-4f20-ad54-fc0b0d16bd27,0.875,easy(>.75),False,True,False,False,True
49a68862-d0f3-45b3-a87b-e6e55d3a961e,0.125,.125-.25,False,False,False,False,False
d8078fcb-d638-4b82-a7ee-8f4a6b6179f8,0.125,.125-.25,False,False,True,False,False
800d8bb4-7305-4965-bfd7-c633eeee5dd0,0.375,.25-.5,False,False,False,False,False
3222d5d6-71cf-4b37-925b-d300f16add01,0.0,hard(p=0),False,False,False,False,False
5a890d8b-d80b-4836-b568-16f6a884a88d,0.0,hard(p=0),False,False,False,False,False
eac99377-eecd-4833-bee7-15add009270d,0.0,hard(p=0),False,False,False,False,False
0742e30a-424a-49ce-ad0c-961ff7722aba,0.0,hard(p=0),False,True,False,False,False
892c2cc7-a76a-4a58-bc20-83d5ec26f4fb,0.375,.25-.5,False,False,False,False,False
1b9a6c2a-6b9d-4eb3-b655-36858d2fb3ed,0.375,.25-.5,False,False,False,False,False
754558a9-9fcc-41e6-8ddc-484f53fc2f7c,0.0,hard(p=0),False,False,False,False,False
99b4a303-0c5a-494e-9fd4-e4d30a5729d6,0.0,hard(p=0),False,False,False,False,False
1945c1c6-8d5b-4bbe-989c-ac98668af3ec,1.0,easy(>.75),True,True,True,True,True
1afae752-f613-4cf9-8aaa-482af576d145,0.375,.25-.5,True,True,True,True,False
5a8b5f4f-ee66-4813-959a-078ce00ad0cb,0.125,.125-.25,False,False,False,False,False
afae7de8-796f-4e6b-a8f0-7981fc973384,0.0,hard(p=0),False,False,False,False,False
b921bada-7372-4658-9150-b16e3d5298b0,0.0,hard(p=0),False,False,False,False,False
31619827-b40c-4f4d-8cef-08c9131ed63b,0.0,hard(p=0),False,False,False,False,False
0049c5c2-8047-4dcd-8e5d-3f34742e324e,0.0,hard(p=0),False,False,False,False,False
57b5179d-951f-498d-84a7-4e683abe88d4,0.0,hard(p=0),False,False,False,False,False
cea92eb4-8699-4849-8eb8-35a48dfa25e5,0.125,.125-.25,False,False,False,False,False
339e3db1-7026-4599-96e3-4d8f8fdd29f0,0.5,.5-.75,False,True,True,False,True
fd4d670b-7112-4e11-942e-95f6e295d82f,0.125,.125-.25,False,False,False,False,False
85a4aa4f-3c1e-422f-82fc-56a629ae5dfb,0.0,hard(p=0),False,False,False,False,False
d8fb38cf-66c7-418b-bae7-5b65794ec932,0.0,hard(p=0),False,False,False,False,False
8a77f5a0-9971-4ca7-be7e-15fc4462311f,0.0,hard(p=0),True,True,True,True,True
a01882aa-8823-4607-a960-b6db3af42fe8,0.75,easy(>.75),True,True,True,True,True
b7361e51-2ee9-4585-acbb-db3ae070afcc,0.0,hard(p=0),False,False,False,False,False
67c971a3-09d3-4635-a39e-920fcde2500e,0.375,.25-.5,False,False,False,False,False
ad262150-b38f-4aac-8dc0-2734ea9ea9c6,0.375,.25-.5,True,True,False,False,True
a4e8bd25-924f-47ea-926c-e9669f017177,0.0,hard(p=0),False,False,False,False,False
ad7a36b5-ab52-4471-ae4e-1517ffababe5,0.0,hard(p=0),True,False,False,False,False
22a824e8-a62f-4715-b1d5-c596e490bb48,0.5,.5-.75,True,True,True,True,False
58421902-9b91-4587-8cf9-1afa707922ca,0.125,.125-.25,False,False,False,False,False
ac7f8488-1f12-4535-9224-f5abe1238165,0.25,.25-.5,False,False,False,False,False
306b1ac4-d43e-4fa2-afa8-64a0da1a9df9,0.0,hard(p=0),False,False,False,False,False
f3d20096-42a6-416d-a935-2a796b644159,0.125,.125-.25,False,False,True,False,True
9d9a8c9b-c475-4a45-8767-3ecc5e4d35fc,0.0,hard(p=0),False,True,True,False,True
9eae5078-9ddf-460b-a6b0-f19b7c07b137,0.125,.125-.25,False,False,False,False,False
81dcce93-1e21-4856-b92a-d3980d68eeb1,0.0,hard(p=0),False,False,False,False,False
33d93c70-d6c7-4c01-9797-ecafaece44e2,0.5,.5-.75,True,True,False,False,True
b839c2b2-f81c-4da8-bb73-f68845d5d95f,0.5,.5-.75,False,False,False,True,True
b84c1e75-4307-4673-97ef-ce0ef945c9e4,0.125,.125-.25,False,True,True,True,False
ea42e3d3-a537-4162-b451-827229d0dd71,0.0,hard(p=0),False,False,False,False,False
97ba39c8-88e9-4b99-830e-2821e73a0420,0.0,hard(p=0),False,False,False,False,False
7034407a-fb7a-46d5-9987-f58b32a3466c,0.0,hard(p=0),False,False,True,False,True
f7d305c1-82b2-4d2d-b6df-ae8452c1ccce,0.0,hard(p=0),False,False,False,False,False
79d9dd0f-faae-43f4-854d-c091c01f14dd,0.5,.5-.75,True,True,True,True,True
42b52cfe-1aa8-4098-b4db-10e32afe975b,0.0,hard(p=0),False,False,False,False,False
bbf01c1d-c177-4332-888f-4e3545ef710c,0.0,hard(p=0),False,False,False,False,False
9a824327-2b55-47a5-aa69-ca1e2e8a72d5,0.125,.125-.25,False,True,False,False,False
d3ac5268-ee36-4f79-8705-ce986c06e6fe,0.875,easy(>.75),False,True,True,True,True
92459939-663b-4104-ab7b-3440ddb01911,0.0,hard(p=0),False,False,False,False,False
5388735b-b15f-4101-9155-7b20ce6e7d28,0.0,hard(p=0),False,True,True,True,True
4ac903d3-1530-4795-bd77-05e8caff1877,0.25,.25-.5,False,False,False,True,True
2e319de6-70ef-49b4-8a3d-7824c07b61b3,0.0,hard(p=0),False,False,False,False,False
bf66f909-56fb-4cfe-a38c-595ead6350ae,0.0,hard(p=0),False,False,False,False,False
3ef0bdda-30f2-4663-a52c-e7b2f68dcf0b,0.0,hard(p=0),False,False,False,False,False
7f62d3fd-2919-4926-bdd2-60c93cd5b735,0.0,hard(p=0),False,False,False,True,False
dfe48f35-a064-4d8c-95e9-3acbc5970755,0.375,.25-.5,True,True,False,False,False
c36f468e-9f9b-438c-838e-5a2c9fd673b5,0.0,hard(p=0),False,False,False,False,False
3cee50e7-f055-4259-a662-728dd6f66772,0.0,hard(p=0),False,False,False,False,False
512523f7-cdcb-443d-bbca-a7eab362944f,0.5,.5-.75,False,True,False,False,False
3a606ae1-ea5c-4cfb-a62f-7fe4ba8adc77,0.625,.5-.75,False,True,False,True,True
6f8abc1a-e253-4c91-86b4-608967dfcf08,0.0,hard(p=0),False,False,False,True,False
512e554d-de5a-4ca3-8ce0-d1728376bd7b,0.0,hard(p=0),False,False,False,False,False
7ca0304b-341b-4ab5-8034-191e71d08706,0.0,hard(p=0),False,False,False,False,False
8cf07f7a-d663-4021-8ab4-93dc5a0aa04d,0.0,hard(p=0),False,False,False,False,False
a509ed20-a86a-42e7-b0b4-35cfade71540,0.0,hard(p=0),False,False,False,False,False
1e8a24eb-324a-4c62-b656-e9652541525d,0.125,.125-.25,False,False,False,False,False
c90baad1-aa60-487d-b05c-bc647455bdc4,0.0,hard(p=0),False,False,False,True,False
65ef1fec-80a4-433c-9b7c-f4532a963f0a,0.0,hard(p=0),False,True,False,False,False
94f8a749-c7e8-4681-85c0-9a0ade5506f2,0.0,hard(p=0),False,False,False,False,False
dd5fc85c-e3c3-45ae-a0cb-21032bfcfb08,0.625,.5-.75,True,True,True,True,True
5209cf42-a0b3-4a4d-a29f-cb2ceaf00673,0.0,hard(p=0),False,False,False,False,False
acd56bdc-96ee-4c60-a4da-9e72366ae745,0.0,hard(p=0),False,False,False,False,False
832997cf-a3df-4bcf-8d1d-f07929b53978,0.0,hard(p=0),False,False,False,False,False
4eec4442-a661-458a-a703-829d6988ee28,0.0,hard(p=0),False,False,False,False,False
89a0eec8-058c-4a43-9fcd-b8c17d3c535d,0.25,.25-.5,True,True,True,False,True
9a1f7119-c2f0-47db-924b-fd0df29564e2,0.375,.25-.5,False,False,True,True,False
3660f86f-f135-4508-a72f-8ee0e05d12d6,0.875,easy(>.75),True,False,True,True,True
6e6c9728-50fc-4f9c-a1ad-4ec8bc150455,0.0,hard(p=0),False,False,False,False,False
6b6fca41-2382-49fa-bd51-740972111cc1,0.625,.5-.75,True,False,True,True,False
dcb59efe-953d-4075-baba-e024917f7396,0.0,hard(p=0),False,False,False,False,False
c91850e7-8f27-4951-8c43-289201a2ca23,0.0,hard(p=0),False,False,False,False,False
a956c4e9-bcdc-430d-af04-b01d1dde3f12,0.0,hard(p=0),False,False,False,False,False
8f8e43a4-c616-426f-a7d4-63c446ba550c,0.0,hard(p=0),False,False,False,False,False
c78912e8-d948-4aaa-b1d7-2d48be77ccaa,0.125,.125-.25,False,False,False,False,False
8af966ab-ca07-4d6f-b75b-0955d55682eb,0.75,easy(>.75),True,True,False,False,True
211fa72f-8b8f-408f-b268-643dd2fdc491,0.625,.5-.75,False,True,True,False,False
ce22f5f3-5c14-4955-b19e-1fb96c5b6e73,0.25,.25-.5,True,False,False,False,False
c87b8baf-b790-4c2c-9d50-1a37e9480fb5,0.0,hard(p=0),False,False,False,False,False
051e2a7a-f841-4872-853e-0fa29de0f1ea,0.875,easy(>.75),True,True,True,True,True
ceb50108-8113-40f8-8b46-9dc349eebbbe,0.0,hard(p=0),False,False,True,False,False
e0045b08-3733-4934-8492-55ee6641d022,0.0,hard(p=0),False,False,False,False,True
d21f7acb-75f2-4af2-9678-c6acc2df6994,0.125,.125-.25,False,False,False,True,False
5d56f2e3-d4c1-409f-b9c3-302ea4549cf5,0.0,hard(p=0),True,False,False,False,False
a7adc3b9-5e10-43d6-ac51-07a3ecc3ddf4,0.0,hard(p=0),False,False,False,False,False
76165baf-bfa8-4b37-b4ef-be9a9db31ac7,0.0,hard(p=0),False,False,False,False,False
90e430ba-222b-4ad0-b555-b0bcf63d0679,0.375,.25-.5,False,False,False,False,False
7af96166-20b8-4c9f-b406-df0e0aacdadd,0.125,.125-.25,True,False,True,False,False
d43a6240-e03d-4cec-b67d-2ea7a3bb16a4,0.0,hard(p=0),False,False,True,False,True
6e77c50b-e0a2-44f1-802c-7916796d9a2e,0.125,.125-.25,True,False,False,False,True
42df3863-87c5-46ef-bf82-1f238235034b,0.125,.125-.25,False,False,False,False,False
33bc1e66-e4bd-4b41-bc46-50256b083fe8,0.75,easy(>.75),False,True,True,False,True
b8ad1678-b1af-4d84-a151-211865127861,0.375,.25-.5,False,False,False,False,True
dc541dbd-8e07-4333-92dd-89548386447b,0.0,hard(p=0),False,False,False,False,False
b550cdfd-a2dd-4a0b-9aa1-026e12a063f0,0.0,hard(p=0),False,False,False,False,False
3fc736d0-f8a9-409d-98ed-5a271a7417e6,0.75,easy(>.75),True,True,True,True,True
432d5a78-88b0-4716-adf1-0b8d6e188e99,0.0,hard(p=0),False,False,False,False,False
c5cbdb38-bc9c-41d3-9a78-d3cabc1a9ffb,0.0,hard(p=0),False,False,False,False,False
b805c469-43fe-499a-aaf0-fcf30688992b,0.0,hard(p=0),False,False,False,False,False
392e1e62-a968-4069-83bc-cc632fe9d1be,0.0,hard(p=0),False,False,False,False,False
67744424-badf-4d07-aa66-5cda38f6ec78,0.0,hard(p=0),False,False,False,False,False
